County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LAhalfand10
Hennepin County,1,4835,1793,0,23.0,0.4756980351602895,0,0,4.7882865057380295,140972.0,514.0,1362.0,608.0,4406.0,124.0,170.0,0.0,16.0,119.0,139.0,72.0,36.0,1
Hennepin County,1,2961,1160,0,0.0,0.0,0,0,4.80565371024735,111972.0,404.0,696.0,549.0,2803.0,42.0,79.0,0.0,1.0,36.0,47.0,27.0,18.0,1
Hennepin County,1,3458,1492,0,109.0,3.1521110468478892,1,0,4.8131218069373505,172200.0,360.0,728.0,589.0,3189.0,41.0,158.0,1.0,2.0,67.0,63.0,163.0,29.0,1
Hennepin County,1,3515,1650,0,0.0,0.0,0,0,4.83375244481699,96048.0,671.0,675.0,474.0,2921.0,216.0,243.0,0.0,8.0,127.0,83.0,48.0,39.0,1
Hennepin County,1,3700,1546,0,29.0,0.7837837837837838,0,0,4.865452568632779,95489.0,425.0,703.0,745.0,3192.0,103.0,203.0,0.0,7.0,195.0,167.0,65.0,32.0,1
Hennepin County,1,3118,1339,0,11.0,0.3527902501603592,0,0,4.8667439165701,146167.0,406.0,662.0,746.0,2981.0,18.0,53.0,0.0,5.0,61.0,37.0,281.0,109.0,1
Hennepin County,1,5023,1872,0,17.0,0.3384431614572964,0,0,4.873077635723551,154706.0,630.0,1496.0,658.0,4566.0,152.0,171.0,0.0,3.0,131.0,140.0,20.0,43.0,1
Hennepin County,1,3524,1685,0,177.0,5.022701475595913,1,0,4.9550775932480295,132672.0,437.0,628.0,736.0,3366.0,35.0,58.0,0.0,5.0,60.0,47.0,196.0,47.0,1
Hennepin County,1,3261,1294,0,29.0,0.8892977614228765,0,0,4.963870562362549,78750.0,761.0,697.0,452.0,2425.0,198.0,181.0,5.0,45.0,407.0,448.0,50.0,98.0,1
Hennepin County,1,3591,1739,0,19.0,0.5291005291005291,0,0,4.9676584734799505,117813.0,651.0,716.0,883.0,3272.0,94.0,141.0,0.0,3.0,81.0,63.0,126.0,55.0,1
Hennepin County,1,2570,1250,0,16.0,0.622568093385214,0,1,4.96783416726233,70750.0,600.0,439.0,269.0,1680.0,339.0,179.0,3.0,18.0,351.0,402.0,98.0,42.0,1
Hennepin County,1,1728,1136,0,83.0,4.8032407407407405,1,0,4.98102466793169,106382.0,430.0,113.0,683.0,1444.0,105.0,124.0,2.0,17.0,36.0,37.0,296.0,32.0,1
Hennepin County,1,5782,2453,0,12.0,0.20754064337599448,0,0,5.04409171075838,156357.0,570.0,1384.0,1084.0,5373.0,110.0,175.0,0.0,3.0,121.0,118.0,39.0,31.0,1
Hennepin County,1,2651,1221,0,57.0,2.150132025650698,0,0,5.09885535900104,145625.0,357.0,462.0,300.0,2419.0,56.0,80.0,1.0,8.0,87.0,75.0,36.0,10.0,1
Hennepin County,0,5272,1964,0,83.0,1.5743550834597875,0,0,5.1879971077368,116610.0,827.0,1310.0,678.0,5069.0,44.0,48.0,1.0,18.0,92.0,131.0,38.0,116.0,0
Hennepin County,1,2435,955,0,10.0,0.41067761806981523,0,0,5.19223147047166,163295.0,264.0,630.0,214.0,2208.0,45.0,63.0,5.0,5.0,109.0,35.0,15.0,11.0,1
Hennepin County,1,2780,1259,0,101.0,3.633093525179856,1,0,5.21936459909228,98977.0,353.0,464.0,726.0,2459.0,106.0,111.0,3.0,5.0,96.0,79.0,117.0,36.0,1
Hennepin County,1,3137,1441,0,6.0,0.19126554032515142,0,0,5.2289603960396,142951.0,359.0,612.0,978.0,2754.0,130.0,171.0,3.0,3.0,76.0,65.0,35.0,37.0,1
Hennepin County,1,1762,645,0,0.0,0.0,0,0,5.24364406779661,193036.0,175.0,517.0,193.0,1664.0,16.0,41.0,0.0,2.0,39.0,37.0,9.0,0.0,1
Hennepin County,1,5399,2052,0,0.0,0.0,0,0,5.28478057889823,131767.0,487.0,1405.0,438.0,4695.0,207.0,301.0,3.0,9.0,184.0,253.0,0.0,69.0,1
Hennepin County,1,5794,2432,0,152.0,2.623403520883673,0,1,5.3037766830870305,75701.0,1614.0,1286.0,740.0,4455.0,774.0,221.0,1.0,35.0,308.0,305.0,104.0,101.0,1
Hennepin County,1,2084,1238,0,6.0,0.28790786948176583,0,0,5.37444933920705,142500.0,246.0,145.0,269.0,1766.0,120.0,89.0,1.0,12.0,96.0,96.0,88.0,9.0,0
Hennepin County,1,3755,1657,0,0.0,0.0,0,0,5.46894965499617,106458.0,535.0,832.0,480.0,3584.0,45.0,37.0,3.0,8.0,78.0,69.0,100.0,125.0,1
Hennepin County,1,3192,1394,0,4.0,0.12531328320802004,0,0,5.492917028042791,106875.0,680.0,614.0,321.0,2605.0,172.0,83.0,3.0,48.0,281.0,217.0,96.0,50.0,1
Hennepin County,1,5372,2575,0,3.0,0.05584512285927029,0,0,5.5297157622738995,87604.0,1916.0,1168.0,712.0,4239.0,548.0,170.0,1.0,27.0,387.0,494.0,436.0,331.0,1
Hennepin County,1,4401,1975,0,3.0,0.0681663258350375,0,0,5.537141743029831,117703.0,722.0,1024.0,660.0,2899.0,372.0,922.0,1.0,19.0,188.0,200.0,209.0,81.0,1
Hennepin County,0,3203,1120,0,0.0,0.0,0,0,5.55240793201133,123958.0,499.0,916.0,242.0,3081.0,17.0,39.0,0.0,10.0,56.0,48.0,34.0,11.0,0
Hennepin County,1,2677,1258,0,0.0,0.0,0,0,5.7280118255728,92083.0,348.0,512.0,213.0,1949.0,264.0,290.0,7.0,27.0,140.0,113.0,81.0,87.0,1
Hennepin County,1,4375,2502,0,9.0,0.2057142857142857,0,0,5.73837926779103,143879.0,538.0,601.0,426.0,3946.0,106.0,158.0,1.0,13.0,151.0,130.0,160.0,20.0,1
Hennepin County,1,3980,1953,0,0.0,0.0,0,0,5.79674993936454,96091.0,678.0,677.0,547.0,3321.0,240.0,100.0,0.0,68.0,251.0,238.0,243.0,144.0,1
Hennepin County,1,2430,1128,0,110.0,4.526748971193416,0,1,5.797650625236829,71563.0,654.0,410.0,576.0,2194.0,101.0,33.0,0.0,13.0,89.0,88.0,158.0,83.0,0
Hennepin County,1,4649,2034,0,69.0,1.484190148419015,0,0,5.94280607685433,116575.0,652.0,913.0,505.0,3858.0,286.0,130.0,3.0,57.0,315.0,316.0,137.0,66.0,1
Hennepin County,1,3784,1731,0,8.0,0.21141649048625794,0,0,5.9514278089138,120313.0,669.0,750.0,279.0,3190.0,232.0,83.0,3.0,19.0,257.0,221.0,126.0,45.0,1
Hennepin County,1,1723,718,0,26.0,1.5089959373186304,0,0,5.98733448474381,114333.0,418.0,408.0,201.0,1605.0,23.0,18.0,1.0,5.0,71.0,71.0,80.0,58.0,1
Hennepin County,1,4384,2006,0,48.0,1.094890510948905,0,0,6.04651162790698,124464.0,857.0,904.0,647.0,4104.0,76.0,56.0,2.0,17.0,129.0,158.0,67.0,120.0,1
Hennepin County,1,4886,2049,0,187.0,3.8272615636512484,1,0,6.17256138769993,98516.0,983.0,972.0,1173.0,4170.0,301.0,190.0,4.0,15.0,206.0,211.0,140.0,160.0,1
Hennepin County,1,2735,1214,0,0.0,0.0,0,0,6.1746437705517,97610.0,542.0,581.0,183.0,1939.0,301.0,102.0,0.0,70.0,323.0,333.0,80.0,98.0,0
Hennepin County,1,3688,1795,0,19.0,0.5151843817787419,1,0,6.328264758497321,132734.0,578.0,705.0,818.0,3410.0,112.0,49.0,3.0,16.0,98.0,132.0,245.0,87.0,1
Hennepin County,1,5937,3173,0,8.0,0.134748189321206,0,0,6.33657060977551,85104.0,1227.0,884.0,1046.0,4927.0,460.0,266.0,1.0,21.0,262.0,274.0,103.0,162.0,1
Hennepin County,1,2332,1241,0,23.0,0.9862778730703259,0,0,6.344984802431609,144500.0,529.0,292.0,289.0,2120.0,40.0,78.0,2.0,4.0,88.0,63.0,105.0,9.0,0
Hennepin County,1,3792,1786,0,0.0,0.0,1,0,6.39899623588457,94375.0,1022.0,696.0,546.0,2919.0,371.0,185.0,6.0,23.0,288.0,417.0,233.0,167.0,1
Hennepin County,1,4473,1905,0,111.0,2.481556002682763,0,0,6.6185038452575204,84707.0,726.0,966.0,614.0,3581.0,487.0,193.0,0.0,21.0,191.0,176.0,34.0,80.0,1
Hennepin County,1,3880,1641,0,278.0,7.164948453608247,1,1,6.63010967098704,66150.0,873.0,751.0,1066.0,2994.0,539.0,130.0,0.0,16.0,201.0,181.0,224.0,178.0,1
Hennepin County,1,2759,1037,0,137.0,4.965567234505255,0,0,6.653144016227181,98889.0,253.0,546.0,690.0,2541.0,64.0,72.0,0.0,5.0,77.0,53.0,53.0,11.0,1
Hennepin County,1,6292,2125,0,8.0,0.12714558169103624,0,0,6.6677301004944995,101514.0,534.0,1737.0,208.0,5540.0,341.0,232.0,2.0,27.0,150.0,132.0,0.0,118.0,1
Hennepin County,1,2749,1243,0,0.0,0.0,0,0,6.74868189806678,106614.0,397.0,511.0,335.0,2453.0,60.0,93.0,0.0,18.0,125.0,131.0,89.0,13.0,1
Hennepin County,1,4500,1859,0,27.0,0.6,1,0,6.79287305122494,94083.0,789.0,991.0,538.0,3656.0,482.0,116.0,0.0,20.0,226.0,153.0,136.0,77.0,1
Hennepin County,1,3374,1362,0,11.0,0.3260225251926497,0,0,6.80800238877277,94762.0,739.0,717.0,321.0,1808.0,918.0,106.0,1.0,43.0,498.0,428.0,75.0,69.0,1
Hennepin County,1,3414,1972,0,325.0,9.519625073227886,1,0,6.8340750158932,79286.0,690.0,282.0,579.0,2840.0,280.0,81.0,1.0,26.0,186.0,173.0,254.0,41.0,1
Hennepin County,1,1906,851,0,7.0,0.36726128016789084,1,0,6.8402246043899995,84167.0,406.0,436.0,374.0,1471.0,283.0,60.0,0.0,6.0,86.0,77.0,157.0,62.0,1
Hennepin County,1,3014,1252,0,6.0,0.19907100199071004,0,0,6.8493150684931505,148047.0,395.0,715.0,268.0,2541.0,228.0,70.0,0.0,21.0,154.0,82.0,69.0,55.0,1
Hennepin County,1,3335,1596,0,0.0,0.0,0,0,6.85599541021228,101477.0,653.0,591.0,704.0,2787.0,180.0,195.0,2.0,5.0,166.0,188.0,95.0,112.0,1
Hennepin County,1,5732,2524,0,5.0,0.08722958827634333,0,0,6.9613821138211405,133886.0,872.0,1198.0,671.0,4878.0,382.0,184.0,1.0,32.0,255.0,232.0,73.0,55.0,1
Hennepin County,1,2252,871,0,4.0,0.17761989342806395,0,1,6.98234349919743,77206.0,784.0,570.0,127.0,1434.0,239.0,48.0,1.0,91.0,439.0,567.0,83.0,100.0,0
Hennepin County,1,5060,2160,0,3.0,0.05928853754940712,0,0,7.07646810308407,133634.0,447.0,1076.0,822.0,4539.0,157.0,231.0,7.0,4.0,122.0,100.0,53.0,54.0,1
Hennepin County,1,3546,1507,0,19.0,0.535815002820079,0,0,7.12258796821793,89167.0,661.0,748.0,600.0,2964.0,251.0,100.0,2.0,8.0,221.0,195.0,11.0,113.0,1
Hennepin County,1,3021,1288,0,21.0,0.6951340615690168,0,0,7.15421303656598,91850.0,674.0,636.0,486.0,2482.0,229.0,163.0,4.0,7.0,136.0,184.0,106.0,146.0,1
Hennepin County,1,6074,2489,0,455.0,7.490945011524531,1,0,7.24267211997273,128854.0,1074.0,1186.0,843.0,5213.0,373.0,247.0,2.0,40.0,199.0,213.0,156.0,127.0,1
Hennepin County,1,3981,1727,0,6.0,0.15071590052750566,0,0,7.30498304200365,130766.0,913.0,914.0,464.0,3504.0,186.0,120.0,2.0,8.0,161.0,108.0,44.0,104.0,1
Hennepin County,1,3455,1596,0,0.0,0.0,0,0,7.32199481118478,113448.0,677.0,678.0,371.0,2720.0,349.0,125.0,0.0,26.0,235.0,185.0,122.0,106.0,1
Hennepin County,1,6261,2163,0,16.0,0.25555023159239737,1,0,7.355651105651111,83942.0,1660.0,1852.0,420.0,2923.0,1798.0,996.0,18.0,31.0,495.0,403.0,174.0,367.0,1
Hennepin County,1,5409,1928,0,0.0,0.0,0,0,7.36488873189686,132614.0,729.0,1617.0,417.0,4926.0,165.0,175.0,1.0,13.0,129.0,115.0,45.0,38.0,1
Hennepin County,1,2719,1095,0,15.0,0.5516734093416698,0,0,7.416607523066,114313.0,568.0,709.0,345.0,2436.0,70.0,135.0,3.0,7.0,68.0,52.0,17.0,17.0,1
Hennepin County,1,4193,1672,0,8.0,0.19079418077748628,1,0,7.453132144490169,85125.0,1248.0,1057.0,434.0,3744.0,191.0,102.0,4.0,15.0,137.0,87.0,133.0,151.0,1
Hennepin County,1,4694,2190,0,363.0,7.733276523221133,1,0,7.507987220447281,107176.0,771.0,685.0,962.0,4058.0,225.0,107.0,1.0,59.0,244.0,208.0,145.0,50.0,1
Hennepin County,1,9545,3658,0,0.0,0.0,0,0,7.714455917394759,126636.0,1339.0,2772.0,790.0,7953.0,513.0,759.0,0.0,20.0,300.0,265.0,117.0,140.0,1
Hennepin County,1,2280,1041,0,0.0,0.0,0,0,7.79753761969904,102000.0,326.0,417.0,181.0,1883.0,106.0,68.0,0.0,37.0,186.0,135.0,24.0,69.0,1
Hennepin County,1,2618,1464,0,0.0,0.0,0,1,7.824471790109119,46156.0,1636.0,374.0,69.0,1559.0,482.0,104.0,2.0,81.0,390.0,491.0,278.0,198.0,0
Hennepin County,1,4254,1903,0,14.0,0.32910202162670427,1,0,7.825905001046241,81083.0,1133.0,865.0,346.0,2421.0,554.0,537.0,2.0,52.0,688.0,962.0,335.0,81.0,1
Hennepin County,1,4177,2095,0,4.0,0.09576250897773521,1,0,8.01186943620178,103601.0,1031.0,787.0,300.0,3295.0,470.0,163.0,0.0,16.0,233.0,180.0,162.0,59.0,1
Hennepin County,1,4587,2164,0,7.0,0.1526051885764116,0,0,8.034789811555191,82377.0,1050.0,916.0,463.0,3327.0,345.0,698.0,1.0,8.0,208.0,167.0,85.0,112.0,1
Hennepin County,1,5451,2116,0,0.0,0.0,0,0,8.05929459873914,94083.0,914.0,1286.0,534.0,4908.0,163.0,210.0,5.0,17.0,148.0,110.0,33.0,54.0,1
Hennepin County,1,2930,1510,0,19.0,0.6484641638225256,0,0,8.12290842713721,93000.0,611.0,518.0,669.0,2321.0,246.0,268.0,0.0,11.0,84.0,60.0,138.0,92.0,1
Hennepin County,1,4913,2961,0,42.0,0.8548748219010787,0,0,8.17180616740088,109191.0,1157.0,297.0,168.0,4215.0,233.0,171.0,4.0,34.0,256.0,191.0,689.0,200.0,0
Hennepin County,1,5651,1765,0,13.0,0.23004777915413202,0,0,8.17968488099229,83813.0,1434.0,1730.0,406.0,2630.0,1639.0,1046.0,0.0,30.0,306.0,252.0,31.0,195.0,1
Hennepin County,1,4534,1929,0,67.0,1.4777238641376267,0,0,8.20662362007915,129917.0,967.0,1009.0,544.0,3644.0,431.0,253.0,0.0,13.0,193.0,194.0,84.0,111.0,1
Hennepin County,1,3394,1859,0,87.0,2.5633470830878022,0,0,8.24742268041237,110948.0,809.0,286.0,152.0,2903.0,147.0,135.0,1.0,52.0,156.0,138.0,253.0,62.0,0
Hennepin County,1,3025,1159,0,4.0,0.1322314049586777,0,1,8.30394357165758,61250.0,1103.0,795.0,161.0,1599.0,890.0,226.0,1.0,38.0,271.0,206.0,76.0,255.0,1
Hennepin County,1,2221,1002,0,18.0,0.8104457451598379,0,0,8.39020473705339,93229.0,585.0,388.0,529.0,1819.0,90.0,160.0,7.0,8.0,137.0,144.0,153.0,155.0,1
Hennepin County,1,2162,885,0,16.0,0.7400555041628123,0,0,8.43978102189781,94167.0,407.0,424.0,333.0,1861.0,97.0,91.0,1.0,6.0,106.0,126.0,29.0,23.0,1
Hennepin County,1,1888,796,0,0.0,0.0,0,0,8.54657113613101,87404.0,505.0,460.0,174.0,1433.0,212.0,72.0,5.0,13.0,153.0,107.0,68.0,118.0,0
Hennepin County,1,4689,2589,0,118.0,2.5165280443591382,0,0,8.66125760649087,135474.0,963.0,724.0,754.0,4120.0,267.0,170.0,0.0,13.0,119.0,126.0,296.0,106.0,0
Hennepin County,1,4038,1748,0,4.0,0.09905894006934125,0,0,8.76731963688485,138939.0,542.0,1012.0,390.0,3644.0,140.0,108.0,0.0,12.0,134.0,123.0,43.0,55.0,0
Hennepin County,1,3436,1337,0,9.0,0.2619324796274738,0,1,8.796173266011161,75417.0,1321.0,889.0,189.0,2074.0,675.0,80.0,1.0,79.0,527.0,578.0,94.0,204.0,0
Hennepin County,1,4251,1371,0,13.0,0.3058103975535168,0,0,9.04806786050895,112368.0,609.0,1187.0,417.0,2718.0,639.0,709.0,0.0,13.0,172.0,78.0,38.0,24.0,1
Hennepin County,1,1988,881,0,27.0,1.358148893360161,0,0,9.10526315789474,80750.0,399.0,385.0,157.0,1652.0,146.0,55.0,0.0,25.0,110.0,93.0,89.0,39.0,0
Hennepin County,1,1468,687,0,146.0,9.945504087193461,0,0,9.38824954572986,110625.0,435.0,152.0,323.0,1196.0,95.0,50.0,1.0,14.0,112.0,98.0,87.0,70.0,0
Hennepin County,1,4948,1955,0,41.0,0.8286176232821342,0,0,9.53073089700997,83264.0,1064.0,1087.0,760.0,3540.0,513.0,347.0,2.0,27.0,519.0,525.0,87.0,116.0,1
Hennepin County,1,3500,1498,0,14.0,0.4,0,1,9.55958549222798,74044.0,1283.0,809.0,305.0,2631.0,442.0,130.0,1.0,12.0,284.0,323.0,113.0,103.0,1
Hennepin County,1,5019,2074,0,74.0,1.4743972902968718,0,0,9.74299961641734,136250.0,888.0,1019.0,774.0,4378.0,283.0,185.0,2.0,10.0,161.0,132.0,45.0,29.0,1
Hennepin County,1,6171,2948,0,126.0,2.0418084589207584,0,1,9.76620792571713,72241.0,1398.0,1234.0,601.0,3718.0,966.0,1106.0,3.0,34.0,344.0,368.0,281.0,246.0,1
Hennepin County,1,3965,1598,0,31.0,0.7818411097099622,0,1,10.033128253667801,71830.0,1107.0,821.0,524.0,3031.0,399.0,194.0,0.0,34.0,307.0,255.0,93.0,165.0,1
Hennepin County,1,2980,1096,0,137.0,4.597315436241611,0,1,10.0965107646622,60524.0,1045.0,737.0,375.0,1872.0,241.0,147.0,0.0,22.0,698.0,1212.0,197.0,206.0,0
Hennepin County,1,2623,915,0,11.0,0.41936713686618377,0,1,10.1255886970173,64940.0,734.0,678.0,372.0,1450.0,617.0,356.0,2.0,6.0,192.0,204.0,26.0,106.0,1
Hennepin County,1,3856,1187,0,12.0,0.3112033195020747,0,1,10.1440752719788,72238.0,968.0,1102.0,486.0,1917.0,692.0,881.0,8.0,15.0,343.0,387.0,51.0,161.0,1
Hennepin County,1,4428,2162,0,28.0,0.6323396567299007,1,0,10.2194492254733,80276.0,1239.0,889.0,742.0,3239.0,815.0,127.0,3.0,15.0,229.0,213.0,501.0,325.0,1
Hennepin County,1,1812,578,0,0.0,0.0,0,1,10.3903243540407,69148.0,414.0,571.0,180.0,358.0,1102.0,143.0,0.0,36.0,173.0,120.0,46.0,143.0,1
Hennepin County,1,5238,2083,0,12.0,0.22909507445589922,1,1,10.7727512761838,70543.0,1533.0,1227.0,772.0,3582.0,933.0,335.0,0.0,26.0,362.0,338.0,220.0,362.0,1
Hennepin County,1,2500,1244,0,86.0,3.44,1,0,10.806863818912001,98438.0,678.0,389.0,466.0,2061.0,209.0,103.0,5.0,13.0,109.0,115.0,118.0,143.0,1
Hennepin County,1,3025,1728,0,7.0,0.23140495867768596,0,0,10.8601216333623,92845.0,788.0,399.0,373.0,2581.0,176.0,127.0,2.0,18.0,121.0,113.0,329.0,209.0,1
Hennepin County,1,2832,1284,0,15.0,0.5296610169491525,0,1,10.9935131444179,73636.0,682.0,621.0,324.0,2369.0,220.0,142.0,1.0,7.0,93.0,75.0,18.0,65.0,1
Hennepin County,1,4617,2300,0,13.0,0.2815681178254278,0,0,11.0371267150928,118482.0,826.0,916.0,699.0,3797.0,458.0,201.0,1.0,13.0,147.0,98.0,114.0,108.0,1
Hennepin County,1,4815,2444,0,60.0,1.2461059190031152,0,1,11.0450718177315,67143.0,1981.0,897.0,346.0,2581.0,543.0,1344.0,3.0,20.0,324.0,299.0,189.0,124.0,1
Hennepin County,1,1921,896,0,0.0,0.0,1,1,11.7558779389695,75417.0,573.0,383.0,272.0,1386.0,190.0,90.0,1.0,76.0,178.0,173.0,136.0,78.0,1
Hennepin County,1,2439,897,0,56.0,2.2960229602296023,0,1,11.762225969645899,71940.0,658.0,604.0,278.0,1650.0,261.0,144.0,0.0,13.0,371.0,461.0,94.0,82.0,1
Hennepin County,1,3173,1322,0,1.0,0.03151591553734636,1,0,11.9745993347445,87500.0,869.0,735.0,237.0,2239.0,563.0,114.0,1.0,34.0,222.0,139.0,113.0,90.0,1
Hennepin County,1,3274,1276,0,250.0,7.6359193646915084,0,1,12.0208105147864,68233.0,1091.0,693.0,342.0,2138.0,408.0,104.0,4.0,143.0,477.0,527.0,249.0,177.0,1
Hennepin County,1,2717,1981,0,2.0,0.0736105999263894,0,0,12.1099050203528,103946.0,784.0,85.0,546.0,2206.0,159.0,213.0,2.0,15.0,122.0,138.0,413.0,207.0,0
Hennepin County,1,3204,1241,0,46.0,1.435705368289638,0,0,12.1157323688969,120833.0,467.0,808.0,573.0,2899.0,155.0,60.0,0.0,15.0,75.0,44.0,23.0,50.0,1
Hennepin County,1,2898,1301,0,210.0,7.246376811594203,0,1,12.209492635024601,69653.0,913.0,502.0,530.0,2134.0,392.0,122.0,10.0,20.0,220.0,180.0,197.0,182.0,1
Hennepin County,1,4641,1994,0,101.0,2.176255117431588,1,0,12.310566742786,81209.0,1382.0,929.0,449.0,3688.0,379.0,144.0,3.0,37.0,390.0,361.0,224.0,228.0,1
Hennepin County,1,4971,2072,0,41.0,0.8247837457252062,0,0,12.542305395182199,83438.0,1811.0,1119.0,672.0,3712.0,651.0,241.0,2.0,19.0,346.0,352.0,304.0,383.0,1
Hennepin County,1,3992,1822,0,23.0,0.5761523046092184,0,0,12.727272727272702,96587.0,1131.0,752.0,169.0,2858.0,471.0,125.0,0.0,45.0,493.0,645.0,251.0,131.0,1
Hennepin County,1,3961,1523,0,2.0,0.050492299924261554,0,0,12.7823281211219,112054.0,1034.0,1052.0,384.0,3228.0,377.0,212.0,0.0,3.0,141.0,92.0,35.0,85.0,1
Hennepin County,1,4305,1861,0,24.0,0.5574912891986062,0,1,13.077285579641801,71181.0,1400.0,929.0,739.0,3085.0,516.0,396.0,3.0,32.0,273.0,291.0,199.0,190.0,1
Hennepin County,1,3532,2408,0,17.0,0.4813137032842582,0,1,13.099193165638301,71048.0,1176.0,286.0,1650.0,2718.0,228.0,461.0,0.0,9.0,116.0,87.0,481.0,128.0,0
Hennepin County,1,3971,2862,0,90.0,2.2664316293125157,0,0,13.229927007299299,88542.0,1532.0,140.0,259.0,3135.0,418.0,193.0,0.0,32.0,193.0,193.0,956.0,230.0,0
Hennepin County,1,4181,2058,0,26.0,0.6218607988519493,1,0,13.383637807783998,103542.0,1233.0,886.0,803.0,3030.0,648.0,347.0,4.0,9.0,143.0,104.0,356.0,238.0,1
Hennepin County,1,3872,1669,0,18.0,0.46487603305785125,0,1,13.9132748071296,67566.0,1139.0,857.0,693.0,2639.0,469.0,293.0,2.0,15.0,454.0,436.0,116.0,101.0,1
Hennepin County,1,3031,1049,0,1.0,0.03299241174529858,0,1,13.9439723009128,71364.0,1364.0,857.0,302.0,1382.0,753.0,517.0,0.0,41.0,338.0,300.0,29.0,182.0,1
Hennepin County,1,4022,2162,0,31.0,0.7707608155146694,0,1,14.2001497379586,62244.0,1290.0,659.0,1270.0,2911.0,457.0,162.0,4.0,30.0,458.0,558.0,544.0,236.0,0
Hennepin County,1,5567,2481,0,318.0,5.712232800431112,1,0,14.839501841782099,105861.0,1554.0,999.0,1517.0,4625.0,583.0,128.0,2.0,32.0,197.0,132.0,390.0,254.0,1
Hennepin County,1,4291,2228,0,927.0,21.603355861104635,0,0,14.841173407394601,173167.0,1134.0,525.0,143.0,3217.0,612.0,222.0,0.0,67.0,173.0,232.0,312.0,309.0,0
Hennepin County,1,6098,2220,0,29.0,0.4755657592653329,1,1,14.8889697852202,50877.0,2086.0,1794.0,437.0,2130.0,2294.0,1019.0,8.0,36.0,611.0,565.0,308.0,375.0,1
Hennepin County,1,2416,898,0,94.0,3.8907284768211916,0,1,14.938271604938299,61823.0,928.0,679.0,360.0,1086.0,839.0,254.0,0.0,18.0,219.0,159.0,107.0,130.0,1
Hennepin County,1,4638,1679,0,71.0,1.5308322552824494,1,1,15.054172210606302,61181.0,2449.0,1277.0,388.0,2300.0,985.0,356.0,6.0,46.0,945.0,1033.0,263.0,218.0,1
Hennepin County,1,1920,712,0,4.0,0.20833333333333334,0,1,15.278487480837999,61354.0,681.0,435.0,93.0,1169.0,299.0,103.0,0.0,83.0,266.0,316.0,81.0,30.0,1
Hennepin County,1,3717,1680,0,72.0,1.937046004842615,0,1,15.522528898325099,56378.0,1323.0,709.0,643.0,2632.0,424.0,268.0,0.0,8.0,385.0,400.0,82.0,142.0,1
Hennepin County,1,2383,799,0,21.0,0.8812421317666806,0,0,15.661252900232,88542.0,797.0,661.0,255.0,1351.0,225.0,201.0,0.0,29.0,577.0,708.0,36.0,80.0,0
Hennepin County,1,3137,1215,0,127.0,4.048453936882371,0,0,15.680198326619198,91083.0,893.0,731.0,270.0,2343.0,422.0,140.0,0.0,20.0,212.0,174.0,13.0,136.0,1
Hennepin County,1,6048,2843,0,131.0,2.166005291005291,1,1,16.674872804858,56705.0,2794.0,1316.0,911.0,4427.0,857.0,218.0,4.0,43.0,499.0,528.0,284.0,296.0,1
Hennepin County,1,3747,1613,0,123.0,3.2826261008807047,1,0,16.821155943293302,87961.0,969.0,773.0,453.0,3090.0,278.0,113.0,1.0,17.0,248.0,203.0,182.0,242.0,1
Hennepin County,1,3700,1283,0,8.0,0.21621621621621623,0,1,16.945373467112603,61250.0,1289.0,1069.0,371.0,2138.0,749.0,366.0,1.0,49.0,397.0,362.0,51.0,181.0,1
Hennepin County,1,3092,1013,0,11.0,0.35575679172056923,0,1,17.1539456662354,72159.0,1610.0,883.0,334.0,1346.0,766.0,621.0,0.0,34.0,325.0,291.0,64.0,224.0,0
Hennepin County,1,2027,837,0,32.0,1.5786877158362114,0,0,17.4202760590195,81000.0,629.0,412.0,107.0,1532.0,169.0,51.0,0.0,28.0,247.0,235.0,126.0,62.0,0
Hennepin County,1,3846,1291,0,0.0,0.0,0,1,17.5,47146.0,2186.0,1301.0,199.0,1294.0,1648.0,447.0,0.0,75.0,382.0,304.0,305.0,363.0,1
Hennepin County,1,4063,1899,0,0.0,0.0,0,1,17.6719840478564,47604.0,1872.0,833.0,107.0,2070.0,826.0,126.0,1.0,117.0,923.0,1261.0,450.0,424.0,0
Hennepin County,1,7675,2799,0,21.0,0.2736156351791531,1,1,17.859021567596002,50588.0,3562.0,2259.0,814.0,3073.0,2760.0,914.0,2.0,54.0,872.0,875.0,408.0,806.0,1
Hennepin County,1,4972,2094,0,46.0,0.925181013676589,0,1,18.3017885049488,63199.0,2415.0,1208.0,411.0,3137.0,1091.0,110.0,6.0,48.0,580.0,570.0,204.0,298.0,1
Hennepin County,1,2058,848,0,5.0,0.24295432458697766,0,1,18.4197282335179,72647.0,620.0,454.0,246.0,1589.0,218.0,58.0,0.0,19.0,174.0,163.0,79.0,61.0,1
Hennepin County,1,2898,1176,0,396.0,13.664596273291925,1,0,18.7280187573271,109118.0,942.0,275.0,259.0,2379.0,115.0,284.0,1.0,9.0,110.0,81.0,208.0,68.0,1
